user_id,variation
4614,control
8381,treatment
3851,treatment
2879,control
3994,treatment
5184,treatment
9190,treatment
4129,control
8773,treatment
2451,treatment
4388,treatment
4616,treatment
5916,control
388,treatment
2679,treatment
9941,control
4668,control
7429,control
8667,control
3954,treatment
3757,treatment
4163,control
3862,treatment
8708,treatment
4453,control
3710,control
2274,control
4729,control
5344,control
7665,control
1864,control
5615,control
3775,control
3231,control
9716,control
6981,control
2138,control
9894,control
6292,treatment
7453,control
1134,treatment
130,treatment
1927,control
8123,treatment
9949,treatment
7743,control
2220,treatment
7001,control
3299,control
817,treatment
360,treatment
1609,control
647,treatment
4428,control
724,control
6030,control
1456,control
7086,treatment
8057,treatment
5517,treatment
7139,control
9632,control
4263,treatment
642,control
2371,treatment
5056,control
8171,control
1070,control
2759,treatment
1714,control
4414,control
2280,treatment
908,control
3879,treatment
4205,control
2082,treatment
4888,treatment
7947,treatment
3334,treatment
1016,treatment
1674,control
8362,treatment
5062,control
6978,control
818,treatment
239,treatment
2953,control
5941,treatment
1858,treatment
1879,treatment
4562,treatment
7345,treatment
1226,treatment
2484,treatment
4768,treatment
5221,control
9315,treatment
9974,control
3137,treatment
3867,control
4330,control
798,treatment
8700,treatment
4816,control
8258,treatment
6410,treatment
1135,treatment
3903,treatment
1659,treatment
4987,treatment
9691,treatment
2361,treatment
3387,control
2578,treatment
9759,treatment
2405,treatment
674,treatment
2348,treatment
1702,treatment
3348,control
4695,treatment
4714,control
3492,treatment
3440,control
5986,control
3795,control
5586,treatment
4633,control
5852,control
7576,control
9800,treatment
3019,control
891,control
915,control
555,treatment
6616,treatment
1109,treatment
2948,treatment
1757,treatment
7606,treatment
7645,treatment
7361,treatment
5069,control
9971,control
420,control
8247,control
3498,treatment
8431,control
4718,control
4166,treatment
5651,treatment
29,control
158,control
8475,control
5964,treatment
9182,control
8100,control
5404,treatment
4140,treatment
5514,control
1118,control
972,treatment
9697,treatment
536,control
7198,treatment
5820,control
377,control
9067,control
9912,control
4478,control
4874,control
495,treatment
163,control
2501,treatment
2755,control
7426,control
6225,control
8954,treatment
260,control
1885,treatment
9560,treatment
4331,control
685,treatment
9750,control
7673,control
2697,treatment
8217,control
2416,treatment
3934,treatment
3274,control
7913,treatment
6390,control
9221,control
4276,treatment
8211,treatment
2910,treatment
9234,control
1157,treatment
6069,treatment
2793,control
632,control
8367,control
4481,control
4350,treatment
5220,treatment
7835,treatment
5085,control
4234,control
2837,control
7707,control
707,treatment
645,control
5157,control
3059,control
1442,control
2897,treatment
4721,control
3229,treatment
9811,treatment
5196,control
7971,treatment
3987,treatment
9034,control
2091,control
775,control
1519,treatment
9381,control
5797,control
3174,control
5767,control
2297,treatment
8464,treatment
8686,control
591,control
4658,control
3537,control
8907,control
9976,control
9719,control
3748,control
5803,control
1210,treatment
6773,control
8268,control
5234,treatment
6120,treatment
452,control
9389,control
1180,control
2061,control
8738,treatment
8139,control
727,treatment
5466,control
6577,control
6248,control
2475,control
1201,treatment
1498,control
2513,control
7148,control
6137,treatment
3870,control
2425,treatment
4817,treatment
2178,treatment
4316,treatment
8544,control
9012,control
5254,treatment
4623,control
6644,treatment
4981,treatment
8177,treatment
5491,treatment
954,treatment
8640,treatment
3033,treatment
4422,control
7503,treatment
4871,control
6334,treatment
1319,treatment
4289,control
1027,control
224,treatment
793,control
5400,treatment
73,control
1048,treatment
902,control
3486,control
5120,treatment
5010,control
308,control
2996,control
5975,control
4922,control
9036,treatment
2866,treatment
6095,control
9211,control
4171,control
7770,treatment
9986,control
4123,control
9060,control
2378,control
666,treatment
7676,treatment
1346,treatment
5181,control
9226,control
8031,control
1780,treatment
6776,control
7925,treatment
6355,control
1808,treatment
6571,control
8109,treatment
6625,treatment
3056,control
7663,control
2920,treatment
4260,control
6755,treatment
3626,control
2135,control
349,control
7138,control
9452,treatment
1341,control
3588,treatment
9371,treatment
1152,treatment
6207,treatment
7251,control
8701,control
6221,control
6433,control
1820,treatment
7333,treatment
5784,control
3374,treatment
5451,control
5059,treatment
7605,control
9772,control
3894,control
2798,control
7430,control
990,control
3252,control
6710,treatment
5919,treatment
9069,treatment
2176,treatment
2458,treatment
8629,control
1995,treatment
8665,control
5690,treatment
6465,control
1203,treatment
8297,treatment
9922,control
7834,treatment
6317,treatment
1622,control
8646,control
3074,control
2614,control
1823,treatment
1729,treatment
5774,treatment
6791,control
338,control
9180,treatment
6377,control
1665,control
2120,treatment
1624,treatment
3868,treatment
1202,treatment
4056,treatment
1591,treatment
4027,control
2182,control
2995,treatment
176,control
652,control
1410,control
291,control
811,control
2871,treatment
5452,treatment
2851,control
9360,treatment
1090,control
8395,control
9363,treatment
9458,treatment
110,treatment
3209,treatment
7517,treatment
5979,control
3213,treatment
7291,treatment
2887,treatment
4589,control
3144,control
8186,control
7822,control
564,control
7589,treatment
9887,treatment
9025,control
9878,control
6464,treatment
4653,control
9963,treatment
1422,control
8806,treatment
9058,control
8879,control
374,treatment
4404,control
5013,treatment
914,control
4275,treatment
4847,treatment
9074,control
1453,treatment
590,control
8370,treatment
517,control
5473,treatment
3039,treatment
7271,control
9536,treatment
2021,treatment
4957,treatment
7873,control
9581,control
3300,control
5024,treatment
7530,treatment
5188,treatment
3489,treatment
1646,control
1528,treatment
6943,control
4509,treatment
3865,control
8146,treatment
4549,control
5190,treatment
1462,treatment
9483,treatment
1491,treatment
7585,control
7319,treatment
806,treatment
1693,control
2963,treatment
2929,control
8966,treatment
4640,treatment
9022,control
1467,treatment
2850,control
6471,treatment
8992,control
9982,control
8678,treatment
6681,control
8531,treatment
9776,treatment
3927,control
8539,control
3406,control
531,treatment
3484,treatment
2022,control
5744,control
7906,treatment
2016,treatment
7480,control
8536,treatment
7813,treatment
2235,control
3065,control
9342,control
4649,treatment
1245,treatment
7444,treatment
7915,control
923,treatment
6514,treatment
3758,treatment
7975,treatment
8746,treatment
1763,treatment
5970,treatment
2127,treatment
4628,treatment
6593,treatment
9233,treatment
9262,treatment
6492,treatment
1505,treatment
5128,control
9217,control
9571,control
4240,control
7695,treatment
1569,treatment
6537,treatment
6451,treatment
5854,treatment
1403,control
6631,control
3998,treatment
2845,control
3159,control
8854,control
2517,treatment
8249,control
2899,treatment
3560,control
1880,control
4332,treatment
6139,treatment
6397,treatment
6766,control
9945,control
7237,treatment
8794,control
7492,control
7215,control
8783,treatment
9667,control
8941,control
8095,treatment
4264,control
3977,treatment
116,control
9133,treatment
8532,control
3839,treatment
9696,control
7715,treatment
544,treatment
528,treatment
2990,treatment
3820,treatment
780,treatment
7452,control
5037,control
4337,control
2957,control
6208,treatment
2368,control
5645,control
8753,control
4430,control
8840,control
8353,control
5698,treatment
472,treatment
9127,control
6647,control
7693,control
918,control
2650,treatment
863,control
7515,control
7922,treatment
369,treatment
1965,treatment
5721,control
7131,treatment
6754,control
9527,control
6684,treatment
1837,treatment
2427,control
5565,treatment
8772,treatment
6807,control
8599,treatment
2806,control
8847,treatment
7457,control
1893,control
4273,control
2047,treatment
5542,treatment
648,treatment
730,control
6698,control
1960,treatment
7374,control
4195,control
2196,treatment
9068,control
5390,treatment
3778,control
7486,control
2725,control
7193,control
6948,control
9072,control
4756,treatment
6670,control
393,control
7432,control
9051,control
5227,treatment
6676,treatment
3335,control
3818,control
7966,control
1642,control
5312,control
6303,control
7142,treatment
7767,control
9783,treatment
7161,control
6053,control
7013,treatment
8128,treatment
1774,control
4220,control
4089,treatment
8901,treatment
8405,control
5020,control
3532,control
4311,treatment
6708,control
6567,treatment
8648,control
1142,control
6633,control
3246,control
5638,treatment
8632,control
9566,control
7306,control
8947,control
1786,control
5735,control
7115,control
3798,control
9426,control
382,treatment
3806,treatment
7996,control
7201,treatment
8765,treatment
5108,treatment
8873,control
8073,control
3526,treatment
9735,treatment
7158,control
376,control
7864,treatment
2408,control
6101,treatment
2102,treatment
2520,treatment
9575,control
7059,treatment
3042,control
2284,treatment
8422,control
4182,treatment
6623,treatment
7514,treatment
8065,control
2977,treatment
9514,control
9267,control
2456,treatment
8266,control
9756,control
3658,treatment
1580,treatment
8791,control
4496,control
9642,control
4138,treatment
4974,control
7464,control
9932,control
4173,treatment
859,control
8698,treatment
9021,treatment
7266,control
8857,treatment
5697,control
1305,control
6900,control
2041,control
6719,control
6185,control
4782,treatment
833,treatment
3734,treatment
7168,control
5357,treatment
3290,treatment
9674,control
8810,control
6856,control
7062,control
7583,treatment
7686,control
1262,treatment
5003,control
5211,treatment
7016,treatment
6151,treatment
8717,treatment
5708,treatment
2114,treatment
7463,treatment
6058,treatment
7623,control
1628,control
3361,control
1812,treatment
1565,treatment
3683,treatment
6375,control
9344,control
236,treatment
5236,control
3338,control
6853,control
111,control
6910,treatment
4145,treatment
4463,treatment
1484,treatment
7903,treatment
3152,treatment
6204,control
7908,control
3105,control
4503,control
9934,treatment
6173,control
4439,control
7832,treatment
4324,treatment
4362,control
5428,treatment
7730,treatment
3125,control
3943,treatment
7007,control
8180,control
8605,treatment
4051,treatment
5536,treatment
9054,control
4127,control
4126,control
6570,treatment
953,treatment
8902,treatment
7616,treatment
1000,control
5048,treatment
1421,control
9063,treatment
7421,control
1429,control
6329,control
3367,control
7648,treatment
5016,control
2654,treatment
2286,treatment
7015,treatment
5599,control
6641,treatment
5130,treatment
8546,treatment
6499,treatment
7977,treatment
9046,treatment
2026,treatment
560,treatment
2187,treatment
2935,control
3973,control
7892,control
433,control
9876,treatment
1985,control
4443,control
466,control
9273,control
997,treatment
8003,control
3609,control
4162,treatment
6539,treatment
7769,control
2131,treatment
7620,control
4417,control
1685,treatment
7639,control
9446,control
6148,control
3268,control
5894,treatment
6138,control
1351,treatment
5322,treatment
7368,treatment
2067,control
1294,control
9505,treatment
3863,treatment
2419,treatment
2421,treatment
6614,treatment
9290,treatment
1644,control
1530,control
5111,treatment
5938,control
4092,control
6474,control
6282,control
1097,treatment
4572,treatment
8252,control
2672,control
2382,treatment
6918,control
2677,control
8729,control
8050,control
8154,treatment
7330,treatment
5406,treatment
370,control
1752,control
481,treatment
2038,treatment
5414,treatment
2884,treatment
7246,control
4216,control
2270,control
1251,treatment
8412,control
8727,treatment
2880,control
2674,treatment
4180,treatment
6339,control
2967,treatment
255,control
1110,control
7858,treatment
8579,treatment
7888,control
6022,treatment
7035,treatment
2287,treatment
8488,control
2056,treatment
514,treatment
114,control
3479,control
1721,control
6496,treatment
5865,treatment
5492,treatment
6178,control
9358,treatment
3339,treatment
8246,treatment
195,control
5133,control
359,treatment
7222,treatment
1538,control
4504,treatment
8676,treatment
1151,treatment
6344,treatment
2795,control
1788,control
4226,control
9853,treatment
2699,control
8707,treatment
749,treatment
1794,treatment
7359,treatment
7854,treatment
7504,treatment
6425,control
5834,treatment
1758,treatment
4980,treatment
6797,treatment
2582,treatment
6913,treatment
7541,control
5417,treatment
766,treatment
1296,control
5884,treatment
4739,control
4054,control
8118,treatment
4315,control
1337,treatment
32,treatment
7187,control
8178,treatment
6869,treatment
1419,control
6760,treatment
8848,treatment
8868,control
109,control
3437,control
8184,treatment
8004,control
1825,treatment
1161,treatment
4969,treatment
4277,treatment
2386,treatment
7450,control
2442,treatment
2400,treatment
9747,treatment
7607,control
994,control
3845,treatment
5099,control
8478,treatment
2524,treatment
6521,treatment
2530,treatment
3786,treatment
643,control
7152,control
192,treatment
9781,control
3216,treatment
9045,treatment
9804,control
7965,treatment
6133,control
1270,treatment
7468,treatment
6478,treatment
8376,treatment
2118,control
4843,treatment
3523,control
477,treatment
1172,treatment
1900,treatment
5351,treatment
3916,control
2396,control
9422,treatment
8713,control
5711,treatment
2633,control
4948,treatment
3738,treatment
178,treatment
1476,treatment
3155,control
5836,treatment
4411,control
8121,treatment
7630,treatment
5169,treatment
1496,control
4907,treatment
6274,control
7103,treatment
8512,control
8710,treatment
6020,treatment
1242,treatment
1432,treatment
4547,treatment
6523,treatment
5067,control
1062,treatment
4826,treatment
390,treatment
4860,control
7904,treatment
5878,treatment
6916,treatment
8282,control
7497,treatment
7427,control
7358,control
2761,control
7820,treatment
8869,treatment
943,control
4210,control
9873,treatment
2711,control
7005,control
234,control
1755,treatment
7633,control
5364,control
5238,treatment
5704,treatment
1545,treatment
8270,control
9115,treatment
5817,treatment
8787,treatment
494,treatment
1093,control
4784,control
9444,control
2323,treatment
8174,treatment
8656,treatment
5349,control
7889,control
232,treatment
6278,treatment
7442,treatment
108,treatment
9861,treatment
5896,treatment
9027,control
5555,control
1954,treatment
3583,treatment
7661,treatment
1381,treatment
5197,control
4928,control
1684,treatment
7130,treatment
6955,control
939,treatment
792,control
7498,control
4064,treatment
2374,control
6526,treatment
444,treatment
853,treatment
2834,treatment
4973,control
1834,control
6068,control
1297,treatment
7818,treatment
6083,control
7614,treatment
7895,control
9644,control
5593,treatment
4359,treatment
6953,control
1200,control
3326,control
5917,control
7261,control
1057,treatment
6737,treatment
5849,treatment
5387,control
6086,control
2693,control
9921,treatment
2123,control
2945,treatment
8402,control
5439,control
6939,treatment
1966,control
9681,treatment
4283,treatment
205,control
2863,control
5627,treatment
61,control
5053,control
9297,treatment
4797,treatment
8948,control
8508,treatment
6230,treatment
213,treatment
6730,treatment
2433,treatment
9112,treatment
3750,control
8578,treatment
526,control
7294,treatment
2384,control
1193,control
2638,control
8290,control
3118,control
8404,control
8361,treatment
8067,treatment
5973,treatment
9549,control
1174,control
2594,control
8349,control
2587,control
4898,treatment
8009,treatment
1610,control
9665,treatment
8535,treatment
5081,control
9827,treatment
3026,treatment
2547,treatment
9015,control
7949,control
3773,control
9172,treatment
2142,treatment
1389,treatment
1176,treatment
4339,treatment
4251,control
708,treatment
8611,control
284,control
6700,control
3860,treatment
9508,treatment
8148,treatment
3365,control
6696,control
1661,treatment
6106,treatment
7473,treatment
451,treatment
8355,control
7340,treatment
9533,control
7520,treatment
6721,treatment
2625,treatment
1213,treatment
3535,treatment
1945,control
1312,treatment
613,control
1765,treatment
870,control
1139,treatment
5811,treatment
5813,treatment
8715,treatment
6528,control
33,control
6942,treatment
8645,control
1315,treatment
6586,treatment
7687,control
5142,treatment
9840,control
6699,treatment
6966,control
6678,treatment
8275,control
3468,treatment
2069,treatment
7478,treatment
3813,control
406,treatment
4321,control
6599,control
9860,control
4962,treatment
7003,treatment
6396,control
5647,treatment
9531,treatment
2336,treatment
9935,control
5480,treatment
5063,control
3253,control
1264,treatment
1506,control
1290,treatment
2218,treatment
3853,treatment
942,treatment
6882,control
9449,treatment
8101,control
1918,control
6667,treatment
3030,treatment
607,treatment
450,control
8119,treatment
7197,treatment
5748,control
1304,control
1727,control
9914,control
4827,control
8374,control
4437,control
8935,treatment
9457,treatment
6214,control
6542,control
1655,treatment
4007,treatment
4996,control
8959,control
7153,control
9774,control
8922,treatment
7248,control
8923,treatment
6893,treatment
3443,control
8780,control
774,treatment
9793,treatment
6643,control
8631,treatment
1190,treatment
487,control
9877,control
6965,control
3629,control
611,control
5097,treatment
2193,control
4511,control
6975,control
2860,treatment
3230,treatment
7336,treatment
8504,treatment
5194,control
8426,treatment
4209,treatment
3703,control
6947,control
2615,control
7685,control
5166,treatment
4830,treatment
3474,treatment
6131,control
4672,treatment
8230,control
6096,control
1844,control
4031,treatment
5829,treatment
5116,treatment
5331,control
3340,treatment
9786,control
3610,control
7065,control
2634,treatment
6271,control
5447,control
4636,treatment
3769,treatment
123,treatment
5080,treatment
4902,treatment
6934,treatment
7254,treatment
7993,control
9534,treatment
2808,control
5038,control
8565,treatment
5337,treatment
6107,control
9626,treatment
8024,control
8670,control
8827,treatment
6448,treatment
8092,treatment
8364,treatment
1718,treatment
4844,treatment
5683,treatment
5329,treatment
6159,treatment
7090,control
4134,control
999,control
689,treatment
8624,treatment
9438,control
8616,control
4198,treatment
5739,treatment
3273,control
9874,treatment
6242,control
8173,control
5289,control
2259,control
3236,control
8927,control
4576,control
6915,treatment
268,control
4557,control
7199,control
8946,control
2152,treatment
1753,control
5470,treatment
5191,treatment
5371,treatment
5815,treatment
3393,treatment
6044,control
5231,treatment
2452,control
7666,control
1008,treatment
296,control
253,control
5358,control
2829,control
3822,treatment
2070,control
4556,control
5640,treatment
3667,control
4853,control
3075,control
1295,control
2383,treatment
7750,control
5088,control
2789,control
7953,control
6132,treatment
3910,control
321,treatment
2119,control
2951,treatment
4022,treatment
3322,control
7301,control
3143,treatment
7694,treatment
8680,control
8414,control
3235,treatment
6899,control
9965,treatment
3163,treatment
7540,control
635,treatment
3828,treatment
7862,treatment
4744,control
8372,control
8830,control
8515,treatment
3585,control
396,treatment
1385,control
4403,control
927,treatment
1482,control
3086,control
2168,treatment
8682,treatment
6386,control
5550,treatment
5559,treatment
1840,treatment
37,treatment
7878,control
1672,treatment
801,treatment
3177,control
1512,treatment
2305,treatment
3866,treatment
8085,treatment
5577,control
3417,control
8647,control
50,control
1660,control
3472,control
5830,control
4639,control
1350,control
1103,treatment
6391,control
1395,treatment
1361,treatment
3048,treatment
4308,control
3,control
250,treatment
3545,control
7764,control
7519,treatment
2145,control
3426,control
4832,control
7567,treatment
9628,treatment
4924,control
1770,control
9140,treatment
9256,treatment
4201,control
8795,treatment
7212,control
8693,treatment
8432,treatment
1853,treatment
6174,control
120,control
2185,control
186,control
9038,treatment
6677,treatment
3764,control
2285,treatment
6956,control
1724,control
1475,control
4011,control
6534,control
3516,treatment
2923,treatment
8090,treatment
8323,treatment
334,control
1175,control
6166,treatment
6868,treatment
8659,treatment
2071,treatment
3296,control
1539,treatment
3314,treatment
8132,treatment
9159,treatment
7004,control
8642,control
8880,treatment
3098,control
8737,treatment
5570,treatment
2040,control
6598,control
3932,control
6602,treatment
9144,control
95,control
7118,treatment
9946,treatment
8157,treatment
9434,treatment
9374,control
6816,control
9866,control
9948,control
3996,treatment
2395,treatment
8051,treatment
3346,treatment
7624,treatment
4108,control
9435,treatment
1158,treatment
1031,control
9600,control
1249,control
5137,control
2212,treatment
1365,treatment
9383,treatment
9050,treatment
3258,control
8594,control
4879,treatment
2981,control
7702,control
4016,treatment
422,treatment
408,control
1497,treatment
62,control
4473,control
7763,control
899,control
4128,treatment
9724,control
8952,treatment
6243,control
7133,treatment
8453,control
5064,control
8175,control
537,treatment
7329,treatment
6557,treatment
9903,treatment
9471,control
4144,control
9214,control
2388,treatment
4650,control
4979,treatment
7933,control
5124,treatment
6269,control
6393,control
7239,treatment
4408,control
5858,treatment
7621,treatment
529,control
1119,treatment
2345,treatment
3114,treatment
3665,treatment
2092,control
6366,control
1962,control
3158,control
6973,treatment
7262,control
6416,treatment
1011,treatment
2271,treatment
8805,treatment
4517,control
675,treatment
2960,control
4645,control
2136,control
5945,control
8346,treatment
2514,treatment
2573,control
8634,treatment
5055,treatment
3421,control
4306,control
8618,control
6540,control
8683,control
1278,treatment
8145,treatment
9658,control
2518,treatment
6648,control
9785,control
3172,control
4607,treatment
6671,treatment
2797,control
7510,treatment
2968,control
465,control
5304,treatment
4985,treatment
4104,control
7954,treatment
9268,treatment
9540,control
9460,treatment
6531,control
1709,control
7380,control
4261,control
1398,control
5882,treatment
4712,control
558,control
9868,treatment
9445,treatment
4743,control
8096,control
8572,treatment
9650,control
9307,control
3804,control
5950,control
1303,control
2511,control
6733,treatment
957,treatment
9388,control
7754,treatment
6957,control
3925,treatment
2550,treatment
7957,treatment
5270,treatment
1798,treatment
1256,control
3126,control
2081,control
1972,control
6014,treatment
4705,control
6951,treatment
5669,treatment
3597,control
8111,control
9093,treatment
3434,control
9784,control
6980,treatment
1583,treatment
1518,treatment
7886,treatment
4812,control
7173,treatment
8722,control
8505,control
9047,control
3587,treatment
2326,treatment
9487,control
4740,treatment
7838,control
8181,treatment
1608,control
2723,control
3519,treatment
9663,control
3615,control
2941,control
204,control
4460,control
3707,control
3570,control
5926,treatment
1904,treatment
1710,control
4581,control
2623,treatment
8125,treatment
8842,treatment
8530,treatment
3749,control
6589,treatment
7979,treatment
3198,treatment
9654,control
4252,control
8170,control
5793,treatment
5569,treatment
150,treatment
4461,treatment
4667,control
7535,control
3616,treatment
258,treatment
449,control
2467,control
5592,control
4176,treatment
9979,treatment
8699,control
4792,control
1033,control
1384,treatment
503,treatment
2678,control
8766,control
5642,control
1750,treatment
549,control
8081,control
588,control
2734,control
7560,treatment
3372,treatment
3416,treatment
8537,control
8455,treatment
2878,treatment
5581,treatment
7095,control
5460,treatment
4320,treatment
27,treatment
9769,treatment
2013,treatment
3691,control
3742,control
4790,control
9254,treatment
7207,treatment
6105,control
8306,control
6125,control
9767,treatment
4571,treatment
47,treatment
2772,control
2098,control
1922,control
9572,control
1572,treatment
3218,control
5163,control
5532,treatment
797,control
7561,treatment
8841,control
2685,treatment
7225,control
4593,treatment
3286,control
9530,control
6087,control
1562,treatment
6224,control
6254,treatment
7312,control
7569,control
1471,treatment
2777,treatment
7437,control
6547,treatment
778,treatment
5253,control
4301,treatment
762,treatment
962,treatment
9988,treatment
6227,control
6130,treatment
7521,treatment
4958,treatment
4003,treatment
2828,control
8198,control
4292,control
6285,control
6505,control
2051,control
7978,treatment
2241,control
5101,treatment
2292,treatment
7527,treatment
9186,control
6808,control
2281,treatment
8058,treatment
6520,control
3265,control
1801,control
1748,control
2912,treatment
7051,treatment
3004,control
6783,treatment
7745,treatment
1168,control
3782,control
2575,treatment
3980,control
8876,treatment
760,control
4735,treatment
3881,treatment
8194,control
2439,control
9493,control
7234,treatment
3627,treatment
2296,control
138,treatment
4563,treatment
7413,treatment
8799,treatment
5675,treatment
460,control
6050,control
2483,control
5091,treatment
5123,treatment
4344,control
7084,treatment
179,treatment
8120,treatment
380,control
3028,control
3558,control
5261,control
484,treatment
3001,control
3092,treatment
8745,treatment
285,control
3926,treatment
2496,treatment
2972,treatment
6584,treatment
6944,control
7658,control
2450,treatment
4750,treatment
3843,control
940,treatment
4764,treatment
823,treatment
2528,control
5114,treatment
3283,control
9970,control
3714,control
7549,treatment
2432,control
6468,control
9689,treatment
989,control
462,control
7224,treatment
9208,treatment
8080,control
3732,control
6145,control
4484,treatment
1766,control
1790,treatment
4819,treatment
4193,control
3965,control
4913,control
3966,control
389,control
6376,treatment
60,control
7436,control
8321,treatment
9164,control
7078,control
3220,treatment
5534,control
4747,control
8859,control
8348,control
6404,treatment
2074,treatment
5664,control
8322,control
2453,control
9125,control
6270,treatment
773,treatment
2825,control
8351,treatment
4392,treatment
9225,treatment
7410,treatment
5465,control
515,treatment
7169,control
8292,control
4583,treatment
4890,treatment
7811,treatment
4745,treatment
4870,treatment
7792,treatment
2810,treatment
3515,treatment
771,treatment
5309,control
2854,treatment
6152,treatment
1578,treatment
5707,treatment
8725,treatment
8106,control
4158,control
3608,treatment
2460,treatment
9605,treatment
6341,treatment
203,control
480,treatment
2472,control
2002,treatment
6310,treatment
5226,control
6858,treatment
7356,treatment
9552,control
8983,control
6384,treatment
2226,control
4984,treatment
3823,control
8864,treatment
5650,control
6780,treatment
8914,control
6785,control
7571,control
5782,control
1115,control
6057,treatment
7377,control
4950,treatment
2783,treatment
4638,treatment
6260,treatment
5657,treatment
7990,control
8564,control
9883,control
8091,control
4164,treatment
7746,treatment
45,control
1631,control
9952,treatment
3504,control
8709,control
9670,treatment
8510,control
966,treatment
7383,treatment
6161,treatment
6073,control
3046,treatment
7944,control
3419,control
6510,control
7096,treatment
5472,treatment
9789,control
1235,treatment
3543,control
3878,treatment
2455,control
4174,control
3541,control
1063,treatment
9131,treatment
2253,control
8741,treatment
7821,treatment
8163,control
2978,treatment
7487,control
223,treatment
9863,control
4187,control
2577,treatment
2255,control
3731,treatment
7295,treatment
6403,control
6491,control
2414,treatment
2927,treatment
6705,treatment
1802,control
5789,treatment
3821,control
2898,treatment
2559,treatment
6654,control
7081,treatment
9978,treatment
1567,control
8906,treatment
6820,treatment
3670,treatment
2720,control
4105,control
5798,treatment
6423,treatment
9583,control
399,treatment
1014,treatment
2402,control
6368,treatment
8063,control
2632,treatment
1064,control
2918,treatment
4383,treatment
1314,control
2786,treatment
8723,treatment
761,treatment
1468,treatment
4284,treatment
4317,control
8167,control
3082,treatment
8215,control
9815,treatment
3829,treatment
4550,control
2430,treatment
1892,treatment
8838,control
215,control
9871,treatment
3206,treatment
9504,control
4023,control
8272,control
365,treatment
7597,treatment
7761,treatment
7177,treatment
3281,control
3366,control
5154,treatment
3569,control
7449,treatment
2023,treatment
1997,control
8310,control
5596,control
2779,treatment
8253,control
7837,treatment
9660,control
9891,control
289,treatment
8220,control
6319,treatment
5579,control
9165,control
3119,treatment
4946,treatment
1076,control
7562,treatment
3050,treatment
5982,treatment
187,treatment
830,control
2564,control
8189,control
4477,control
5981,control
7950,treatment
4838,treatment
4235,treatment
2498,treatment
7798,control
133,control
1746,treatment
6902,control
4566,control
5388,treatment
6968,treatment
35,treatment
6226,control
1310,control
1707,treatment
4475,treatment
8410,treatment
646,control
8156,control
347,control
7032,treatment
919,control
5377,treatment
1299,treatment
8896,control
6450,control
5450,treatment
8612,control
6074,treatment
8751,control
6958,treatment
6679,control
6954,control
2792,treatment
9791,treatment
7055,treatment
101,treatment
9749,treatment
1883,treatment
4434,control
507,control
68,control
1573,control
1692,control
8957,control
5213,treatment
4046,treatment
5999,treatment
7679,treatment
2805,treatment
1555,control
2380,treatment
7420,control
6027,treatment
4773,treatment
8193,treatment
7415,control
9250,control
2486,treatment
6752,treatment
4963,treatment
8552,control
6781,control
4982,treatment
5691,control
5125,treatment
439,treatment
9178,treatment
4099,treatment
9558,control
7710,control
6081,control
6583,control
5437,treatment
1402,control
3690,treatment
7185,control
6624,control
8999,control
2893,treatment
3135,control
447,treatment
6743,treatment
2794,control
2413,control
4597,treatment
572,treatment
8324,treatment
3574,treatment
9846,control
894,control
4656,treatment
718,treatment
9926,control
8561,treatment
4353,treatment
7469,treatment
8089,control
3857,control
6362,control
1585,control
3805,control
64,treatment
7698,treatment
3358,control
7830,control
8595,treatment
4432,control
7282,treatment
9690,treatment
9574,control
5176,treatment
9311,control
967,control
140,control
2729,treatment
8183,control
4470,control
3800,control
3531,treatment
131,control
7073,control
9915,control
7952,treatment
7425,control
8867,treatment
9985,treatment
154,treatment
7677,treatment
6117,treatment
8687,treatment
1253,control
7076,control
6642,control
8936,treatment
7064,treatment
1379,treatment
9717,treatment
1543,control
7552,treatment
5015,control
9201,treatment
4925,control
6792,treatment
6896,treatment
1255,control
30,control
5496,treatment
7943,treatment
4185,control
9829,control
5652,treatment
1681,control
5497,control
2079,control
8547,treatment
5594,control
4665,control
9980,control
4325,control
5804,treatment
2063,treatment
4878,control
7296,treatment
501,control
3573,control
9989,control
8965,control
127,treatment
3178,treatment
4343,control
2760,treatment
5373,control
3467,control
2956,control
6876,treatment
5544,control
136,treatment
9278,treatment
3835,treatment
8151,treatment
1866,control
3175,treatment
5468,treatment
9128,control
228,treatment
6830,control
8105,treatment
1952,control
9622,treatment
2459,treatment
4001,control
5777,treatment
1903,control
6432,control
7784,control
5655,control
726,treatment
8858,control
8587,treatment
3036,control
4212,control
2179,treatment
802,control
7399,treatment
5540,treatment
4281,treatment
901,control
8023,control
1731,control
3723,control
4692,treatment
6938,treatment
6775,treatment
9957,treatment
5522,control
5814,control
2955,control
548,control
4047,control
8961,treatment
6718,treatment
6715,treatment
7733,treatment
2964,treatment
668,treatment
9009,treatment
3310,treatment
7644,treatment
4165,control
9830,treatment
3602,treatment
6034,treatment
5440,control
4995,treatment
288,treatment
293,control
857,treatment
6722,treatment
5575,treatment
3311,treatment
3128,treatment
2506,treatment
3747,treatment
2309,control
2902,treatment
9822,treatment
8860,control
3525,treatment
5068,treatment
7116,treatment
5150,treatment
4418,treatment
1362,treatment
3521,control
7370,control
6713,treatment
2497,control
9467,treatment
4266,treatment
5925,treatment
7471,control
9123,treatment
8681,treatment
7806,control
8973,treatment
122,treatment
7014,treatment
1947,control
352,control
3395,control
261,control
